CODA Motion Analysis Text
Full body capture of a gymnast performing a cartwheel.
Time	Markers																																																																															
Time	R Toe.X	R Toe.Y	R Toe.Z	1.V	R Heel.X	R Heel.Y	R Heel.Z	2.V	R Ankle.X	R Ankle.Y	R Ankle.Z	3.V	R Knee.X	R Knee.Y	R Knee.Z	4.V	R Troch.X	R Troch.Y	R Troch.Z	5.V	R Pelvis.X	R Pelvis.Y	R Pelvis.Z	6.V	L Toe.X	L Toe.Y	L Toe.Z	7.V	L Heel.X	L Heel.Y	L Heel.Z	8.V	L Ankle.X	L Ankle.Y	L Ankle.Z	9.V	L Knee.X	L Knee.Y	L Knee.Z	10.V	R Shoulder.X	R Shoulder.Y	R Shoulder.Z	11.V	R Wrist.X	R Wrist.Y	R Wrist.Z	13.V	R Elbow.X	R Elbow.Y	R Elbow.Z	14.V	L Troch.X	L Troch.Y	L Troch.Z	15.V	L Pelvis.X	L Pelvis.Y	L Pelvis.Z	16.V	R Temple.X	R Temple.Y	R Temple.Z	19.V	L Temple.X	L Temple.Y	L Temple.Z	20.V	L Shoulder.X	L Shoulder.Y	L Shoulder.Z	22.V	L Elbow.X	L Elbow.Y	L Elbow.Z	23.V	L Wrist.X	L Wrist.Y	L Wrist.Z	24.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
0.70000	1210.60	-133.80	580.30	1	1196.50	-92.90	696.20	1	1129.10	-101.50	675.60	1	823.20	-69.00	850.70	1	449.20	-60.10	1007.60	1	391.10	-103.60	997.70	1	622.80	91.60	2085.10	1	636.60	135.20	1988.70	1	623.60	148.60	1981.30	1	479.60	-40.30	1704.40	1	339.10	-145.80	730.10	1	270.30	-445.50	575.50	1	462.20	-250.50	450.40	0	281.50	-117.80	1320.40	1	230.70	-142.00	1244.00	1	220.80	67.70	618.10	1	95.80	105.90	688.50	1	-81.90	50.70	786.20	1	-267.20	82.70	797.50	1	-470.30	99.90	664.60	1
0.70500	1232.40	-136.50	635.80	1	1211.10	-97.20	746.50	1	1144.00	-99.90	722.20	1	825.50	-71.10	875.00	1	443.10	-60.00	1013.70	1	382.10	-106.30	1003.50	1	588.40	86.30	2090.40	1	610.20	132.60	1994.70	1	592.40	138.60	1985.00	1	453.10	-36.60	1711.60	1	330.10	-150.10	725.30	1	257.20	-446.00	565.60	1	462.20	-250.50	450.40	0	260.90	-105.00	1322.90	1	212.50	-130.30	1246.50	1	215.60	65.70	615.70	1	90.70	105.80	685.00	1	-89.30	51.50	782.80	1	-274.30	84.80	795.30	1	-479.80	103.20	667.20	1
0.71000	1250.90	-134.10	693.20	1	1223.30	-99.00	796.80	1	1157.60	-102.50	770.30	1	827.50	-71.90	899.00	1	436.70	-64.30	1021.00	1	373.10	-105.20	1008.80	1	552.70	56.80	2085.90	1	583.70	128.20	2003.00	1	563.60	132.80	1988.80	1	426.10	-33.60	1718.40	1	320.50	-156.70	718.90	1	244.30	-447.80	555.30	1	462.20	-250.50	450.40	0	240.80	-95.00	1324.00	1	195.00	-116.90	1248.40	1	209.90	61.30	613.70	1	85.90	106.70	681.60	1	-96.60	54.60	779.60	1	-281.80	84.70	793.50	1	-489.90	102.90	670.30	1
0.71500	1268.40	-136.30	751.10	1	1228.90	-86.40	848.50	1	1167.20	-98.10	820.00	1	829.50	-81.10	924.60	1	430.30	-68.90	1027.40	1	363.30	-108.80	1014.30	1	518.80	61.80	2088.60	1	554.90	132.80	2005.30	1	535.40	134.20	1995.60	1	396.80	-36.80	1721.50	1	310.20	-148.60	713.50	1	231.20	-449.00	545.10	1	462.20	-250.50	450.40	0	221.60	-82.70	1324.00	1	178.50	-105.90	1249.00	1	204.20	57.60	610.90	1	80.70	108.20	677.60	1	-103.60	53.70	776.30	1	-289.00	86.30	792.00	1	-499.90	105.20	674.10	1
0.72000	1278.30	-125.50	809.10	1	1234.00	-82.20	900.50	1	1175.80	-99.20	869.80	1	828.50	-77.10	950.70	1	423.90	-67.70	1033.70	1	354.00	-107.70	1019.70	1	485.90	62.60	2092.40	1	526.20	131.80	2009.70	1	506.20	129.70	2001.00	1	372.00	-19.70	1729.50	1	300.20	-149.60	705.70	1	217.80	-451.90	534.70	1	462.20	-250.50	450.40	0	203.60	-69.00	1323.50	1	162.90	-96.20	1248.70	1	198.20	54.80	607.90	1	74.80	108.70	673.10	1	-110.20	57.20	773.50	1	-295.40	90.80	790.70	1	-509.80	108.50	678.40	1
0.72500	1287.80	-123.40	868.00	1	1235.10	-73.90	953.50	1	1174.40	-77.20	919.70	1	828.70	-84.90	977.70	1	417.70	-68.50	1039.80	1	344.10	-112.40	1024.50	1	453.60	63.90	2094.30	1	498.40	131.20	2012.60	1	477.60	133.10	2006.30	1	372.00	-19.70	1729.50	0	290.30	-178.80	700.30	1	204.70	-455.60	525.30	1	462.20	-250.50	450.40	0	186.40	-57.40	1321.80	1	148.80	-85.30	1247.40	1	192.10	51.20	604.90	1	69.80	106.60	667.80	1	-116.60	59.60	770.30	1	-302.50	89.70	788.90	1	-520.70	103.00	682.80	1
0.73000	1295.00	-121.80	927.70	1	1232.70	-62.60	1007.80	1	1182.50	-90.90	971.00	1	827.90	-89.00	1006.40	1	411.20	-75.60	1045.10	1	334.70	-111.60	1029.50	1	421.20	64.90	2095.50	1	469.60	131.50	2014.40	1	477.60	133.10	2006.30	0	372.00	-19.70	1729.50	0	290.30	-178.80	700.30	0	191.20	-461.30	516.80	1	462.20	-250.50	450.40	0	170.70	-47.40	1319.40	1	135.50	-74.00	1245.40	1	192.10	51.20	604.90	0	64.30	106.90	662.60	1	-122.80	58.70	767.40	1	-308.90	93.20	787.40	1	-532.60	95.90	688.90	1
0.73500	1299.70	-123.00	987.40	1	1231.50	-66.40	1062.20	1	1181.70	-87.50	1024.00	1	827.20	-101.30	1035.10	1	405.60	-76.50	1052.20	1	325.30	-117.40	1033.80	1	387.70	64.70	2095.90	1	441.30	127.60	2017.60	1	477.60	133.10	2006.30	0	372.00	-19.70	1729.50	0	290.30	-178.80	700.30	0	177.50	-467.40	509.40	1	462.20	-250.50	450.40	0	156.40	-39.20	1316.20	1	123.00	-64.80	1242.60	1	192.10	51.20	604.90	0	58.90	103.70	657.90	1	-128.90	62.30	764.40	1	-315.20	96.60	784.90	1	-543.70	95.30	695.20	1
0.74000	1296.50	-111.50	1048.50	1	1221.70	-49.90	1115.90	1	1177.90	-82.90	1076.60	1	821.80	-73.10	1069.00	1	400.00	-79.80	1058.50	1	316.80	-118.60	1038.00	1	353.30	60.20	2097.00	1	412.70	127.30	2017.40	1	477.60	133.10	2006.30	0	372.00	-19.70	1729.50	0	290.30	-178.80	700.30	0	163.70	-474.50	503.50	1	462.20	-250.50	450.40	0	143.00	-29.40	1312.70	1	111.40	-56.70	1239.20	1	192.10	51.20	604.90	0	54.30	102.50	652.60	1	-134.90	64.60	761.30	1	-321.40	98.30	782.50	1	-554.10	93.00	703.10	1
0.74500	1292.80	-110.50	1111.20	1	1214.30	-47.60	1168.20	1	1171.90	-79.70	1129.20	1	818.80	-75.30	1100.20	1	394.00	-83.30	1064.50	1	308.70	-120.40	1041.70	1	318.50	54.10	2097.40	1	383.60	123.30	2018.50	1	477.60	133.10	2006.30	0	372.00	-19.70	1729.50	0	290.30	-178.80	700.30	0	149.50	-482.30	499.20	1	462.20	-250.50	450.40	0	130.60	-23.20	1308.10	1	100.90	-48.50	1236.00	1	192.10	51.20	604.90	0	48.70	99.10	647.50	1	-140.50	66.60	757.90	1	-326.90	103.00	779.40	1	-563.50	93.40	711.40	1
0.75000	1285.70	-67.40	1176.00	1	1199.40	-31.30	1219.00	1	1161.90	-67.40	1179.60	1	812.60	-71.00	1130.70	1	388.90	-86.00	1071.30	1	301.40	-119.90	1045.20	1	282.80	49.40	2096.20	1	353.50	116.20	2019.90	1	316.00	75.90	1996.70	1	190.90	-123.50	1712.30	1	290.30	-178.80	700.30	0	135.10	-491.20	496.50	1	462.20	-250.50	450.40	0	118.30	-15.70	1303.60	1	90.40	-41.50	1231.70	1	192.10	51.20	604.90	0	43.60	95.90	642.70	1	-145.80	71.10	754.50	1	-333.00	102.00	776.60	1	-571.70	97.60	720.60	1
0.75500	1276.40	-61.60	1237.50	1	1185.80	-27.80	1268.20	1	1154.00	-77.70	1232.40	1	806.90	-76.00	1162.40	1	383.20	-93.40	1077.50	1	294.40	-120.50	1048.10	1	246.50	44.30	2094.00	1	323.50	108.00	2020.50	1	288.30	27.90	2008.30	1	160.90	-131.40	1707.80	1	290.30	-178.80	700.30	0	120.40	-500.30	495.20	1	462.20	-250.50	450.40	0	107.20	-2.60	1299.30	1	81.50	-32.50	1226.40	1	192.10	51.20	604.90	0	38.30	105.30	637.80	1	-151.50	71.80	750.90	1	-338.60	106.50	773.60	1	-581.40	94.90	729.50	1
0.76000	1258.50	-69.40	1293.80	1	1166.00	-9.80	1314.20	1	1154.00	-77.70	1232.40	0	799.50	-46.30	1199.20	1	378.00	-96.00	1083.90	1	288.10	-123.80	1050.60	1	210.10	36.20	2091.60	1	292.90	98.70	2020.10	1	252.30	35.50	2001.00	1	128.90	-98.90	1695.80	1	290.30	-178.80	700.30	0	105.50	-509.50	495.70	1	462.20	-250.50	450.40	0	97.90	9.30	1293.30	1	72.60	-23.60	1220.50	1	192.10	51.20	604.90	0	33.50	97.70	631.80	1	-157.00	74.60	747.60	1	-344.50	107.70	771.40	1	-589.30	96.40	739.80	1
0.76500	1245.60	-64.20	1349.80	1	1146.50	1.70	1358.20	1	1154.00	-77.70	1232.40	0	788.60	-48.50	1230.60	1	373.40	-97.60	1091.00	1	282.30	-122.80	1053.30	1	172.60	34.90	2086.10	1	260.80	87.20	2020.80	1	219.20	23.60	2000.20	1	98.30	-100.30	1688.40	1	290.30	-178.80	700.30	0	90.40	-520.40	498.30	1	201.10	-390.30	643.00	1	86.60	4.80	1285.20	1	64.10	-11.40	1214.70	1	192.10	51.20	604.90	0	28.50	98.60	626.60	1	-162.50	78.00	743.90	1	-350.50	109.50	769.40	1	-596.40	100.30	750.20	1
0.77000	1222.70	0.00	1407.60	1	1127.80	0.70	1401.30	1	1154.00	-77.70	1232.40	0	776.80	-48.30	1262.70	1	368.70	-101.70	1097.40	1	276.60	-125.70	1055.20	1	134.20	36.80	2078.10	1	227.80	78.30	2019.00	1	184.00	23.90	1993.50	1	68.10	-83.40	1676.50	1	290.30	-178.80	700.30	0	75.00	-530.30	502.40	1	186.30	-390.00	640.50	1	86.60	4.80	1285.20	0	57.10	-4.40	1207.70	1	192.10	51.20	604.90	0	23.80	99.30	621.10	1	-168.60	79.50	740.30	1	-356.50	108.50	768.60	1	-602.70	102.30	761.60	1
0.77500	1200.40	8.10	1458.10	1	1100.60	22.50	1441.00	1	1083.10	29.10	1428.80	1	763.70	-47.60	1292.80	1	363.80	-106.40	1104.30	1	270.70	-128.20	1057.10	1	95.50	29.60	2072.20	1	193.70	64.80	2018.70	1	148.60	30.60	1984.30	1	39.10	-79.80	1667.30	1	290.30	-178.80	700.30	0	59.30	-540.90	508.20	1	172.00	-397.00	640.30	1	61.20	18.10	1255.70	1	50.60	2.40	1200.80	1	192.10	51.20	604.90	0	19.30	98.10	615.60	1	-174.40	80.60	737.30	1	-362.00	109.80	768.80	1	-608.20	104.80	773.50	1
0.78000	1174.80	14.30	1509.10	1	1074.10	37.20	1479.40	1	1061.60	37.70	1470.30	1	748.30	-47.10	1322.10	1	358.60	-111.60	1111.40	1	264.90	-130.80	1058.20	1	56.20	28.30	2063.10	1	157.80	63.20	2012.70	1	111.40	22.80	1979.60	1	10.80	-76.80	1655.80	1	290.30	-178.80	700.30	0	43.80	-550.30	515.40	1	157.40	-402.00	640.40	1	54.70	-3.70	1250.50	1	43.80	5.30	1192.70	1	192.10	51.20	604.90	0	14.80	101.50	610.40	1	-180.10	81.70	734.70	1	-367.70	123.90	776.10	1	-608.20	104.80	773.50	0
0.78500	1147.50	21.90	1559.50	1	1046.70	49.20	1517.50	1	1036.90	45.80	1513.50	1	732.00	-44.20	1350.30	1	353.30	-112.70	1118.20	1	259.60	-132.20	1059.60	1	16.20	30.90	2051.40	1	121.10	52.80	2008.30	1	73.40	24.10	1969.60	1	-18.30	-67.40	1641.00	1	290.30	-178.80	700.30	0	28.10	-561.20	524.50	1	142.70	-404.90	641.10	1	46.40	11.00	1240.20	1	43.80	5.30	1192.70	0	192.10	51.20	604.90	0	10.60	103.80	604.90	1	-185.60	84.40	733.90	1	-372.60	109.90	772.50	1	-616.40	108.50	798.50	1
0.79000	1115.40	24.60	1608.20	1	1017.50	60.90	1554.30	1	1008.20	44.00	1553.30	1	713.30	-43.40	1377.20	1	346.80	-115.80	1125.00	1	254.70	-133.20	1061.40	1	-24.60	24.20	2040.90	1	82.90	48.30	2000.50	1	37.40	25.60	1959.40	1	-45.50	-72.10	1629.30	1	290.30	-178.80	700.30	0	12.40	-571.80	535.20	1	127.90	-400.60	641.10	1	39.50	16.70	1232.00	1	25.50	2.40	1159.80	1	192.10	51.20	604.90	0	6.30	105.40	600.10	1	-190.90	84.60	733.70	1	-376.30	114.30	776.00	1	-619.00	111.30	811.90	1
0.79500	1083.10	32.80	1656.10	1	990.00	59.30	1594.20	1	978.00	47.30	1593.40	1	692.70	-46.20	1402.50	1	340.30	-117.50	1131.70	1	250.40	-135.20	1063.30	1	-65.90	22.90	2027.60	1	44.30	51.70	1991.10	1	-0.80	23.60	1949.50	1	-73.10	-72.90	1616.10	1	290.30	-178.80	700.30	0	-2.70	-582.00	547.40	1	114.00	-410.70	643.00	1	32.10	19.20	1224.40	1	20.90	-2.30	1153.80	1	192.10	51.20	604.90	0	2.00	106.70	594.70	1	-195.70	88.60	734.40	1	-379.80	114.70	780.20	1	-621.00	113.20	825.00	1
0.80000	1048.10	39.10	1702.00	1	958.30	60.10	1632.00	1	946.40	48.10	1630.90	1	671.80	-45.30	1426.20	1	333.20	-122.10	1138.90	1	245.90	-136.00	1066.10	1	-108.20	17.50	2013.00	1	4.80	52.60	1979.60	1	-39.80	16.40	1938.60	1	-100.30	-64.80	1598.30	1	290.30	-178.80	700.30	0	-17.80	-589.70	560.70	1	99.60	-407.50	643.80	1	25.00	17.30	1214.90	1	17.00	-3.60	1146.30	1	192.10	51.20	604.90	0	-2.40	107.30	590.10	1	-199.40	92.20	735.70	1	-382.90	113.30	785.40	1	-622.10	114.20	838.50	1
0.80500	1011.70	47.50	1745.30	1	924.50	62.00	1665.60	1	913.30	48.10	1665.90	1	649.70	-44.40	1448.90	1	325.50	-124.70	1146.00	1	241.10	-136.80	1068.30	1	-151.70	11.00	1997.20	1	-36.00	43.20	1970.00	1	-79.50	10.90	1926.40	1	-126.80	-65.90	1582.60	1	290.30	-178.80	700.30	0	-32.00	-596.70	575.30	1	85.40	-409.50	646.20	1	17.80	20.90	1206.60	1	12.60	4.40	1136.80	1	87.30	27.70	539.10	1	-7.00	108.40	585.60	1	-203.20	91.80	737.70	1	-385.00	115.30	790.80	1	-621.60	118.80	851.90	1
0.81000	973.10	52.90	1783.10	1	890.00	66.40	1700.30	1	878.90	52.70	1700.50	1	626.70	-43.10	1470.70	1	317.10	-130.60	1153.00	1	236.20	-138.40	1070.60	1	-195.20	9.40	1978.20	1	-77.70	32.40	1959.30	1	-119.40	3.10	1912.80	1	-153.10	-66.00	1565.30	1	290.30	-178.80	700.30	0	-45.90	-604.90	591.10	1	71.20	-412.60	648.40	1	11.70	26.10	1196.40	1	9.90	14.00	1126.60	1	80.70	31.20	534.90	1	-11.50	106.80	581.30	1	-206.40	99.50	740.40	1	-386.80	116.00	796.90	1	-621.60	118.00	865.00	1
0.81500	933.30	59.10	1818.00	1	890.00	66.40	1700.30	0	843.70	57.00	1732.30	1	603.10	-41.90	1490.60	1	308.50	-132.20	1159.50	1	231.20	-139.20	1073.00	1	-239.90	8.20	1956.60	1	-120.30	25.80	1945.30	1	-161.20	-2.70	1897.60	1	-179.00	-65.60	1547.60	1	290.30	-178.80	700.30	0	-58.70	-610.00	607.40	1	57.90	-416.10	651.70	1	4.60	39.90	1185.20	1	5.20	5.80	1118.40	1	74.40	34.80	530.90	1	-15.50	114.60	578.40	1	-209.60	101.10	743.40	1	-388.00	118.80	803.20	1	-619.30	125.10	878.00	1
0.82000	892.30	62.60	1848.90	1	821.40	63.10	1760.60	1	807.90	65.10	1761.50	1	577.70	-44.60	1508.60	1	299.20	-134.30	1165.90	1	226.10	-141.10	1075.30	1	-285.00	4.70	1934.50	1	-164.60	13.70	1932.60	1	-203.20	-7.60	1880.20	1	-204.60	-62.90	1527.60	1	290.30	-178.80	700.30	0	-70.40	-614.60	624.10	1	44.90	-414.80	655.10	1	-1.90	30.80	1175.00	1	2.40	14.10	1108.30	1	68.80	36.80	527.40	1	-20.20	115.70	575.60	1	-212.40	105.00	746.50	1	-388.90	120.50	810.00	1	-617.40	128.80	891.00	1
0.82500	851.00	67.80	1878.10	1	786.10	54.70	1789.30	1	771.20	72.30	1787.00	1	552.40	-42.00	1526.30	1	289.70	-135.20	1171.70	1	221.00	-142.00	1077.30	1	-329.90	5.90	1909.00	1	-210.20	6.90	1915.60	1	-245.60	-11.50	1860.70	1	-229.70	-60.50	1508.40	1	69.60	-220.30	635.00	1	-81.00	-615.70	640.80	1	31.80	-415.40	658.90	1	-8.10	37.40	1165.70	1	-0.70	19.40	1098.70	1	63.40	36.80	524.30	1	-24.50	115.40	572.70	1	-215.00	107.10	749.80	1	-388.90	126.50	817.10	1	-615.10	133.00	904.10	1
0.83000	808.80	73.50	1904.40	1	746.60	65.20	1811.20	1	733.30	76.40	1811.00	1	525.80	-46.60	1541.30	1	279.80	-136.30	1177.10	1	215.50	-142.10	1079.30	1	-376.00	5.50	1881.40	1	-257.30	-0.60	1897.80	1	-288.90	-13.10	1839.10	1	-254.20	-58.60	1486.60	1	60.20	-221.40	634.30	1	-90.50	-617.90	657.90	1	19.90	-417.50	664.00	1	-14.20	36.80	1154.80	1	-4.00	21.30	1089.00	1	58.10	38.10	521.40	1	-29.30	128.00	570.60	1	-217.00	110.90	752.80	1	-388.90	128.40	824.40	1	-611.80	138.60	916.50	1
0.83500	766.50	80.10	1929.10	1	707.90	72.90	1830.90	1	694.40	81.00	1831.60	1	499.40	-45.20	1556.10	1	269.70	-138.80	1181.10	1	209.70	-140.50	1081.10	1	-420.60	9.30	1850.40	1	-303.40	3.90	1874.00	1	-331.80	-6.10	1813.00	1	-278.10	-53.90	1464.10	1	51.40	-224.30	634.40	1	-99.00	-619.20	675.40	1	8.60	-417.80	670.00	1	-20.60	40.70	1144.70	1	-7.40	16.90	1080.50	1	53.20	38.70	518.80	1	-32.90	118.10	567.30	1	-218.50	115.30	756.10	1	-388.50	132.60	832.00	1	-608.80	141.50	929.70	1
0.84000	724.00	87.20	1950.90	1	667.70	74.20	1850.80	1	656.20	88.80	1851.50	1	472.60	-44.00	1570.00	1	259.50	-139.50	1185.30	1	203.50	-142.10	1082.60	1	-465.90	6.80	1818.80	1	-349.70	14.00	1846.50	1	-374.50	-3.80	1786.90	1	-301.00	-49.80	1441.00	1	42.80	-224.90	634.50	1	-106.60	-618.20	692.50	1	-2.10	-414.00	675.90	1	-26.70	36.50	1135.30	1	-10.60	24.60	1070.80	1	48.50	42.80	515.80	1	-37.10	115.70	565.20	1	-219.60	118.80	759.00	1	-387.70	135.00	839.40	1	-604.70	146.10	942.00	1
0.84500	680.20	89.60	1969.80	1	625.70	91.50	1865.30	1	616.40	89.30	1867.40	1	445.60	-43.20	1582.20	1	249.40	-139.10	1188.20	1	197.30	-141.20	1083.70	1	-510.20	7.30	1784.60	1	-396.30	21.90	1817.90	1	-416.60	3.10	1757.10	1	-323.00	-45.20	1416.60	1	34.90	-225.80	635.40	1	-113.40	-616.00	709.40	1	-12.10	-412.40	683.00	1	-33.00	43.40	1124.60	1	-13.80	23.30	1063.50	1	44.10	42.30	513.80	1	-40.70	119.00	562.70	1	-220.30	134.10	762.50	1	-386.50	138.40	846.70	1	-600.80	148.20	954.70	1
0.85000	637.20	96.80	1988.80	1	587.10	77.20	1885.50	1	576.80	92.20	1882.00	1	418.10	-42.50	1593.30	1	239.00	-138.00	1191.00	1	190.90	-141.20	1084.20	1	-554.20	6.40	1747.40	1	-441.70	30.40	1787.20	1	-458.70	2.00	1726.80	1	-344.40	-41.90	1392.30	1	27.50	-227.30	636.90	1	-119.10	-616.20	726.80	1	-21.40	-409.10	690.30	1	-38.80	45.50	1113.70	1	-17.70	27.50	1055.60	1	40.00	41.70	512.10	1	-44.60	120.40	560.50	1	-220.30	133.80	765.40	1	-385.20	140.50	853.50	1	-596.60	150.70	966.70	1
0.85500	593.60	100.20	2004.40	1	544.90	93.20	1896.30	1	537.00	93.70	1894.60	1	390.00	-41.40	1602.80	1	228.60	-137.40	1193.20	1	184.80	-139.90	1084.70	1	-596.80	7.50	1707.50	1	-488.90	20.20	1758.90	1	-500.10	2.60	1693.60	1	-365.10	-34.70	1366.60	1	20.70	-224.80	638.80	1	-124.80	-611.30	743.50	1	-29.50	-408.20	698.90	1	-44.80	47.40	1104.20	1	-21.40	30.80	1048.40	1	36.30	42.90	510.60	1	-47.80	121.30	558.40	1	-220.10	127.80	767.90	1	-383.40	143.60	859.80	1	-591.00	157.80	978.20	1
0.86000	549.80	103.30	2017.70	1	504.30	101.60	1905.10	1	498.20	97.30	1905.50	1	362.20	-37.20	1612.20	1	218.10	-138.30	1194.80	1	178.40	-138.80	1084.60	1	-638.20	7.30	1665.10	1	-534.90	16.20	1726.30	1	-542.10	-1.60	1659.30	1	-384.60	-29.00	1340.50	1	14.40	-227.40	641.60	1	-129.10	-609.60	760.90	1	-37.20	-404.90	707.30	1	-51.30	46.70	1095.20	1	-25.40	32.90	1041.30	1	32.50	44.70	509.10	1	-50.80	124.00	556.40	1	-219.50	133.20	770.40	1	-381.30	148.50	866.00	1	-586.50	159.60	989.60	1
0.86500	507.40	110.20	2030.20	1	465.00	101.00	1917.40	1	459.50	102.30	1915.90	1	333.60	-36.00	1619.90	1	207.30	-137.70	1196.00	1	171.80	-137.60	1084.80	1	-678.30	7.90	1619.70	1	-581.80	4.50	1691.70	1	-582.10	4.80	1619.70	1	-404.00	-25.70	1314.60	1	8.80	-228.00	644.80	1	-133.30	-605.40	778.40	1	-44.60	-401.40	715.90	1	-57.10	53.70	1086.50	1	-29.80	34.50	1033.90	1	29.10	43.50	508.30	1	-53.60	125.80	554.10	1	-219.10	135.70	772.60	1	-379.10	152.00	871.80	1	-581.20	164.80	1000.00	1
0.87000	464.60	116.40	2040.80	1	426.90	113.30	1923.20	1	420.70	105.90	1924.20	1	304.40	-38.40	1625.40	1	196.30	-137.60	1197.20	1	165.10	-136.70	1084.40	1	-717.00	6.20	1572.50	1	-626.50	-0.50	1651.70	1	-622.30	-9.10	1581.80	1	-421.70	-19.40	1287.20	1	3.40	-227.50	648.00	1	-137.00	-601.30	795.80	1	-51.40	-397.20	724.60	1	-63.30	45.60	1078.60	1	-34.20	35.00	1028.20	1	25.90	44.50	507.30	1	-56.30	128.30	552.20	1	-218.80	138.20	774.20	1	-377.10	155.00	876.90	1	-576.50	167.80	1009.70	1
0.87500	422.30	120.50	2049.20	1	388.90	117.30	1930.40	1	381.70	107.90	1930.00	1	275.60	-38.70	1630.20	1	184.80	-137.40	1198.10	1	158.00	-137.40	1084.00	1	-753.70	6.50	1523.70	1	-668.90	-1.40	1609.00	1	-658.90	2.40	1538.00	1	-439.40	-19.90	1260.40	1	-1.30	-227.90	651.50	1	-139.90	-596.10	813.50	1	-57.70	-394.00	733.00	1	-69.60	54.70	1069.60	1	-39.00	38.70	1022.40	1	23.00	44.10	506.40	1	-58.30	128.70	549.90	1	-218.80	142.00	775.50	1	-375.10	156.80	881.70	1	-571.90	172.20	1018.80	1
0.88000	379.90	124.30	2055.80	1	351.20	125.30	1934.10	1	343.50	120.50	1938.40	1	246.40	-38.60	1634.10	1	172.70	-136.50	1198.30	1	150.20	-137.40	1082.90	1	-787.70	8.40	1473.40	1	-710.10	-2.20	1562.70	1	-696.30	-9.20	1496.70	1	-454.70	-11.50	1231.50	1	-6.20	-226.20	654.90	1	-142.40	-591.70	830.10	1	-63.50	-391.80	741.90	1	-76.20	52.60	1062.00	1	-44.40	36.20	1017.50	1	20.10	45.60	505.20	1	-60.30	127.30	547.70	1	-219.00	145.50	776.70	1	-373.60	160.00	886.00	1	-567.80	173.70	1027.20	1
0.88500	337.90	128.00	2060.70	1	312.60	124.10	1940.50	1	305.20	123.30	1942.20	1	217.30	-39.90	1636.90	1	160.90	-136.70	1198.00	1	142.20	-135.70	1082.00	1	-818.80	13.60	1419.90	1	-749.00	-0.30	1515.30	1	-729.40	-5.90	1449.80	1	-470.70	-13.20	1203.30	1	-10.50	-227.50	658.30	1	-144.00	-589.40	845.90	1	-69.10	-385.70	749.80	1	-83.50	52.50	1054.90	1	-49.90	40.90	1012.00	1	17.50	44.90	504.50	1	-62.00	130.70	545.40	1	-219.00	145.50	776.70	0	-373.60	160.00	886.00	0	-567.80	173.70	1027.20	0
0.89000	296.30	132.90	2064.40	1	274.50	126.70	1943.00	1	266.90	128.30	1945.40	1	188.30	-40.40	1639.30	1	148.50	-136.30	1196.80	1	133.70	-134.70	1080.80	1	-848.60	12.30	1365.80	1	-785.00	3.60	1465.40	1	-761.90	-7.40	1402.60	1	-484.50	-7.10	1174.40	1	-14.70	-226.10	661.70	1	-145.90	-582.50	861.50	1	-74.20	-382.40	757.70	1	-90.00	52.90	1047.30	1	-56.40	41.20	1007.70	1	15.10	44.70	503.50	1	-63.50	130.20	543.20	1	-220.70	152.50	777.50	1	-371.00	167.60	892.40	1	-569.20	135.40	1047.50	1
0.89500	254.50	136.70	2066.30	1	240.70	150.50	1952.50	1	228.50	122.20	1943.80	1	159.00	-39.80	1640.90	1	135.90	-137.00	1195.90	1	124.90	-133.60	1079.60	1	-874.80	15.20	1309.40	1	-817.20	16.50	1411.70	1	-791.80	-6.20	1352.90	1	-496.90	-3.10	1145.50	1	-18.90	-225.20	665.00	1	-147.20	-575.60	877.00	1	-79.20	-376.40	765.10	1	-97.50	59.20	1040.00	1	-62.90	45.30	1003.70	1	12.70	45.10	502.10	1	-65.00	132.10	541.30	1	-222.00	155.40	777.70	1	-370.20	170.30	894.50	1	-557.10	189.50	1044.90	1
0.90000	213.30	138.00	2066.40	1	198.90	109.20	1951.90	1	190.90	127.90	1944.80	1	129.60	-43.50	1641.20	1	123.10	-138.20	1194.40	1	115.60	-134.20	1078.00	1	-898.60	14.40	1251.40	1	-848.10	19.10	1357.80	1	-817.20	2.10	1300.20	1	-508.50	0.80	1117.20	1	-22.70	-224.10	667.80	1	-147.20	-575.60	877.00	0	-83.20	-372.80	772.30	1	-105.30	55.70	1033.90	1	-71.00	62.20	999.10	1	10.60	45.10	501.10	1	-66.50	132.50	538.70	1	-223.80	156.70	777.40	1	-370.40	171.30	896.00	1	-555.30	190.60	1048.80	1
